name,symbol,country,exchange,sector
Aamal Co. Q.P.S.C. ,ahcs,qatar,dsmd,diversified holding companies
Aamaxan Transport Group Inc. ,aaxt,united states,ootc,medical equipment/supplies
Aamra Networks Ltd. ,aamranet,bangladesh,xdha,wired telecommunications services
Aamra Technologies Ltd. ,aamratech,bangladesh,xdha,computer services
Aananda Lakshmi Spinning Mills Ltd. ,539096,india,xbom,clothing
Aanchal Ispat Ltd. ,538812,india,xbom,iron/steel
AAON Inc. ,aaon,united states,xnas,building materials/products
aap Implantate AG ,aaq1,united states,xetr,medical equipment/supplies
AAP Inc. ,aapj,united states,ootc,food products
AAPICO Hitech PCL ,ah,thailand,xbkk,motor vehicle parts
AAR Corp. ,air,united states,xnys,aerospace products/parts
Aareal Bank AG ,0mg0,united kingdom,xlon,mortgages
Aareal Bank AG ,arl,united states,xetr,mortgages
Aarey Drugs & Pharmaceuticals Ltd. ,524412,india,xbom,pharmaceuticals
Aarnav Fashions Ltd. ,539562,india,xbom,clothing
Aaron Industries Ltd. 144A ,aaron,india,xnse,industrial machinery
Aaron's Co. Inc. ,aan,united states,xnys,general services
Aartech Solonics Ltd. ,542580,india,xbom,industrial electronics
Aarti Drugs Ltd. ,524348,india,xbom,pharmaceuticals
Aarti Industries Ltd. ,524208,india,xbom,None
Aarti Surfactants Ltd. ,543210,india,xbom,chemicals
Aarvee Denims & Exports Ltd. ,514274,india,xbom,clothing
Aarvi Encon Ltd. ,aarvi,india,xnse,employment/training services
Aasen Sparebank ,aasb,norway,xosl,banking
Aashka Hospitals Ltd. ,543346,india,xbom,healthcare provision
Aastamangalam Finance Ltd. ,511764,india,xbom,finance companies
Aavas Financiers Ltd. ,541988,india,xbom,None
Aayan Leasing & Investment Co. K.S.C. ,aayan,kuwait,xkuw,finance companies
A'ayan Real Estate Co. S.A.K. ,aayanre,kuwait,xkuw,real estate developers
Aayush Food & Herbs Ltd. ,539528,india,xbom,food retail
AB Bank Ltd. ,abbank,bangladesh,xdha,banking
AB Builders Group Ltd. ,1615,hong kong,xhkg,construction
AB Dynamics PLC ,abdp,united kingdom,xlon,precision products
AB International Group Corp. ,abqq,united states,ootc,specialty retail
AB S.A. ,abe,poland,xwar,wholesalers
AB Science S.A. ,ab,france,xpar,pharmaceuticals
AB Science S.A. ,0q77,united kingdom,xlon,pharmaceuticals
AB&Company Co. Ltd. ,9251,japan,xtks,consumer services
AB&T Financial Corp. ,abto,united states,ootc,banking
ABA Chemicals Corp. ,300261,china,xshe,chemicals
AbaCore Capital Holdings Inc. ,aba,philippines,xphs,diversified holding companies
Abacus Mining & Exploration Corp. ,ame,canada,xtsx,non-ferrous metals
Abacus Mining & Exploration Corp. ,abcff,united states,ootc,non-ferrous metals
Abacus Property Group ,abp,australia,xasx,industrial/office reits
ABAK S.A. ,abk,poland,xwar,accounting
Abalance Corp. ,3856,japan,xtks,diversified holding companies
Aban Offshore Ltd. ,523204,india,xbom,oil & gas products/services
Abans Electricals PLC ,aban.n0000,sri lanka,xcol,housewares
ABans Enterprises Ltd. ,512165,india,xbom,wholesalers
Abans Finance PLC ,afsl.n0000,sri lanka,xcol,finance companies
Abate AS Industries Ltd. ,531658,india,xbom,diversified business services
Abattis Bioceuticals Corp. ,attbf,united states,ootc,biotechnology
Abaxx Technologies Inc. ,abxxf,united states,ootc,computer services
ABB India Ltd. ,500002,india,xbom,None
ABB Ltd. ,abbn,switzerland,xswx,precision products
ABB Ltd. ,0nx2,united kingdom,xlon,precision products
ABB Ltd. ,abb,sweden,xsto,precision products
ABB Ltd. ,ablzf,united states,ootc,precision products
ABB Ltd. ADR ,abb,united states,xnys,precision products
ABB Ltd. ADR ,abja,germany,xfra,precision products
Abbey Mortgage Bank PLC ,abbeybds,nigeria,xnsa,banking
Abbisko Cayman Ltd. ,2256,hong kong,xhkg,biotechnology
Abbott India Ltd. ,500488,india,xbom,pharmaceuticals
Abbott Laboratories ,abt,united states,xnys,pharmaceuticals
Abbott Laboratories ,abl,united states,xetr,pharmaceuticals
Axactor SE ,0qig,united kingdom,xlon,diversified business services
Axactor SE ,acr,norway,xosl,diversified business services
Axalta Coating Systems Ltd. ,axta,united states,xnys,building materials/products
Axas Holdings Co. Ltd. ,3536,japan,xtks,mixed retailing
Axcap Ventures Inc. ,axcp,canada,xcnq,finance companies
Axcelis Technologies Inc. ,acls,united states,xnas,semiconductors
Axcella Health Inc. ,axla,united states,xnas,biotechnology
Axcen Photonics Corp. ,6530,taiwan,roco,networking
Axe2 Acquisitions Inc. ,axet.p,canada,xtsx,shell companies
Axel Mark Inc. ,3624,japan,xtks,toys & games
Axel Polymers Ltd. ,513642,india,xbom,chemicals
Axell Corp. ,6730,japan,xtks,semiconductors
Axelum Resources Corp. ,axlm,philippines,xphs,food products
Axfood AB ,axfo,sweden,xsto,food retail
Axfood AB ,0r6r,united kingdom,xlon,food retail
Axia Corp. Ltd. ,axia,zimbabwe,xzim,home goods retail
Axial Retailing Inc. ,8255,japan,xtks,food retail
Axiata Group Bhd ,6888,malaysia,xkls,wireless telecommunications services
Axiata Group Bhd ,axxtf,united states,ootc,wireless telecommunications services
aXichem AB Series A ,axic.a,sweden,xsto,chemicals
Axilion Smart Mobility Ltd. ,ailn,israel,xtae,wired telecommunications services
Axim Biotechnologies Inc. ,axim,united states,ootc,biotechnology
Axiom Properties Ltd. ,axi,australia,xasx,real estate developers
AXIOMTEK Co. Ltd. ,3088,taiwan,roco,computers/consumer electronics
Axion Power International Inc. ,axpwq,united states,ootc,industrial electronics
Axion Ventures Inc. ,axnvf,united states,ootc,investment advisors
AXIOS Sustainable Growth Acquisition Corp. Cl A ,axac,united states,xnys,shell companies
AXIOS Sustainable Growth Acquisition Corp. Rt ,axac.rt,united states,xnys,shell companies
AXIOS Sustainable Growth Acquisition Corp. Wt ,axac.wt,united states,xnys,None
Axis Auto Finance Inc. ,axis,canada,xtse,consumer finance
Axis Bank Ltd. ,532215,india,xbom,banking
Axis Bank Ltd. GDR ,axb,united kingdom,xlon,banking
Axis Bank Ltd. GDR ,uzc,germany,xfra,banking
AXIS Capital Holdings Ltd. ,axs,united states,xnys,non-life insurance
AXIS Capital Holdings Ltd. Dep. Pfd. (Rep. 1/100th Share Pfd. Series E) ,axs.pre,united states,xnys,non-life insurance
Axis Co. Ltd. ,4012,japan,xtks,computer services
Axis Corp. ,6292,taiwan,roco,industrial electronics
Axis Energy Corp. ,axgc,united states,ootc,shell companies
Axis Real Estate Investment Trust ,5106,malaysia,xkls,industrial/office reits
Axis Technologies Group Inc. ,axtg,united states,ootc,industrial electronics
AXISCADES Technologies Ltd. ,532395,india,xbom,None
Axita Cotton Ltd. ,542285,india,xbom,clothing
AxKid AB ,axkid,sweden,xsat,housewares
Axman Enterprise Co. Ltd. ,6804,taiwan,roco,sports goods
AXMIN Inc. ,axm,canada,xtsx,gold
Axogen Inc. ,axgn,united states,xnas,medical equipment/supplies
Axogen Inc. ,0hkd,united kingdom,xlon,medical equipment/supplies
Axolot Solutions Holding AB ,axolot,sweden,xsto,industrial machinery
Axon Enterprise Inc. ,0hke,united kingdom,xlon,defense equipment/products
Axon Enterprise Inc. ,axon,united states,xnas,defense equipment/products
Axonics Inc. ,axnx,united states,xnas,medical equipment/supplies
AxonPrime Infrastructure Acquisition Corp. ,apmiu,united states,xnas,shell companies
AxonPrime Infrastructure Acquisition Corp. Cl A ,apmi,united states,xnas,shell companies
AxonPrime Infrastructure Acquisition Corp. Wt ,apmiw,united states,xnas,None
Axos Financial Inc. ,ax,united states,xnys,banking
AXP Energy Ltd. ,axp,australia,xasx,oil extraction
AXP Energy Ltd. ,aunxf,united states,ootc,oil extraction
Axsome Therapeutics Inc. ,axsm,united states,xnas,biotechnology
AXT Inc. ,axti,united states,xnas,semiconductors
Axtel Industries Ltd. ,523850,india,xbom,technical services
Axtel S.A.B. de C.V. Series CPO ,axtelcpo,mexico,xmex,wireless telecommunications services
Axteria Group Bhd ,7120,malaysia,xkls,audio/video equipment
Axway Software S.A. ,axw,france,xpar,software
Axway Software S.A. ,0p5l,united kingdom,xlon,software
Axxzia Inc. ,4936,japan,xtks,personal care products/appliances
Axyz Co. Ltd. ,1381,japan,xtks,food products
Aya Gold & Silver Inc. ,ayasf,united states,ootc,general mining
Aya Gold & Silver Inc. ,aya,canada,xtse,general mining
Ayala Corp. ,ac,philippines,xphs,diversified holding companies
Ayala Corp. Pfd. ,acpb1,philippines,xphs,diversified holding companies
Ayala Land Inc. ,ali,philippines,xphs,real estate developers
Ayala Land Inc. ,ayaaf,united states,ootc,real estate developers
Ayala Pharmaceuticals Inc. ,ayla,united states,xnas,pharmaceuticals
AyalaLand Logistics Holdings Corp. ,allhc,philippines,xphs,real estate developers
Ayalon Holdings Ltd. ,ayal,israel,xtae,non-life insurance
Aydem Yenilenebilir Enerji A.S. ,aydem.e,turkey,xist,renewable energy generation
Ayen Enerji A.S. ,ayen.e,turkey,xist,renewable energy generation
AYER Holdings Bhd ,2305,malaysia,xkls,real estate developers
Ayes Celik Hasir ve Cit Sanayi A.S. ,ayes.e,turkey,xist,building materials/products
Ayfie Group A/S ,ayfie,norway,xosl,software
Aygaz A.S. ,aygaz.e,turkey,xist,gas utilities
Ayima Group AB Series B ,ayima.b,sweden,xsto,advertising/marketing/public relations
AYM Syntex Ltd. ,508933,india,xbom,clothing
Ayr Wellness Inc. ,ayrwf,united states,ootc,farming
Ayr Wellness Inc. ,ayr.a,canada,xcnq,farming
AYRO Inc. ,ayro,united states,xnas,automobiles
AYS Ventures Bhd ,5021,malaysia,xkls,building materials/products
Aytu BioPharma Inc. ,aytu,united states,xnas,pharmaceuticals
Ayujoy Herbals Ltd. ,ajoy,united states,ootc,healthcare provision
Ayurcann Holdings Corp. ,ayur,canada,xcnq,pharmaceuticals
AYYAN Investment Co. ,2140,saudi arabia,xsau,finance companies
Azarga Metals Corp. ,tgpp,germany,xfra,non-ferrous metals
Azarga Metals Corp. ,euunf,united states,ootc,non-ferrous metals
Azarga Metals Corp. ,azr,canada,xtsx,non-ferrous metals
Azbil Corp. ,6845,japan,xtks,precision products
AZ-COM Maruwa Holdings Inc. ,9090,japan,xtks,transportation services
Azearth Corp. ,3161,japan,xtks,clothing
AZEK Co. Inc. ,azek,united states,xnys,building materials/products
Azelio AB ,azelio,sweden,xsto,industrial electronics
Azelis Group N.V. ,aze,belgium,xbru,chemicals
Azelis Group N.V. ,0aa6,united kingdom,xlon,chemicals
A-Zenith Home Furnishings Co. Ltd. A ,603389,china,xshg,furniture
Azenta Inc. ,azta,united states,xnas,semiconductors
Azenta Inc. ,0hq1,united kingdom,xlon,semiconductors
Azerion Group N.V. ,azrn,netherlands,xams,motion picture/sound recording
Azeus Systems Holdings Ltd. ,bbw,singapore,xses,computer services
Azgard Nine Ltd. ,anl,pakistan,xkar,clothing
Azienda Bresciana Petroli Nocivelli S.p.A. ,abp,italy,xmil,wholesalers
Azimut Exploration Inc. ,azm,canada,xtsx,general mining
Azimut Exploration Inc. ,azmtf,united states,ootc,general mining
Azimut Holding S.p.A. ,azm,italy,xmil,investment advisors
Azimut Holding S.p.A. ,0mhj,united kingdom,xlon,investment advisors
Azincourt Energy Corp. ,aaz,canada,xtsx,non-ferrous metals
Azincourt Energy Corp. ,azurf,united states,ootc,non-ferrous metals
Azion Corp. ,6148,taiwan,roco,computers/consumer electronics
Aziyo Biologics Inc. ,azyo,united states,xnas,medical equipment/supplies
Aziz Pipes Ltd. ,azizpipes,bangladesh,xdha,industrial products
Azkoyen S.A. ,0dog,united kingdom,xlon,industrial machinery
Azkoyen S.A. ,azk,spain,xmad,industrial machinery
Azoom Co. Ltd. ,3496,japan,xtks,real estate developers
Azorean-Aquatic Technologies S.A. ,mlaat,france,xpar,precision products
Azorim Investment Development & Construction Co. Ltd. ,azrm,israel,xtae,residential building construction
Azplanning Co. Ltd. ,3490,japan,xtks,construction
Azrieli Group Ltd. ,azrg,israel,xtae,real estate developers
Aztec International S.A. ,azc,poland,xwar,industrial products
Aztec Land & Cattle Co. Ltd. ,azlcz,united states,ootc,real estate developers
Aztec Minerals Corp. ,azztf,united states,ootc,general mining
Aztec Minerals Corp. ,azt,canada,xtsx,general mining
Aztech Global Ltd. ,8az,singapore,xses,industrial electronics
Aztech WB Co. Ltd. ,032080,south korea,xkrx,clothing
Aztek Teknoloji Urunleri Ticaret A.S. ,aztek.e,turkey,xist,wholesalers
Azucar Minerals Ltd. ,amz,canada,xtsx,general mining
Azucar Minerals Ltd. ,axddf,united states,ootc,general mining
Azul Azul S.A. ,azulazul,chile,xsgo,recreational services
Azul S.A. ADR ,azul,united states,xnys,passenger airlines
Azuma House Co. Ltd. ,3293,japan,xtks,residential building construction
Azuma Shipping Co. Ltd. ,9380,japan,xtks,water transport/shipping
Azure Minerals Ltd. ,azs,australia,xasx,non-ferrous metals
Azure Power Global Ltd. ,azre,united states,xnys,renewable energy generation
AzureWave Technologies Inc. ,3694,taiwan,xtai,networking
AZZ Inc. ,azz,united states,xnys,industrial electronics
